,Price,Time,Sold,Added,Percent Diff,Item,Class,Type,Day,Hour,Date
860,26700,11851,234,306,0,coin,Opened,ask,Friday,13,2023-05-12T13:25:52.727077Z
861,26719,11858,234,306,0,coin,Start,ask,Friday,13,2023-05-12T13:29:44.729121Z
862,26718,11859,234,307,0,coin,Opened,ask,Friday,13,2023-05-12T13:29:59.737556Z
863,26719,11891,235,307,0,coin,Closed,ask,Friday,13,2023-05-12T13:33:23.086330Z
864,26700,11921,235,308,0,coin,Opened,ask,Friday,13,2023-05-12T13:36:05.830000Z
865,26699,11948,235,309,0,coin,Opened,ask,Friday,13,2023-05-12T13:38:39.263127Z
866,26700,11961,236,309,0,coin,Closed,ask,Friday,13,2023-05-12T13:40:03.292078Z
867,26699,11963,236,310,0,coin,Opened,ask,Friday,13,2023-05-12T13:40:23.914420Z
868,26700,11994,237,310,0,coin,Closed,ask,Friday,13,2023-05-12T13:43:47.521073Z
869,26699,11996,237,311,0,coin,Opened,ask,Friday,13,2023-05-12T13:44:05.019549Z
870,26700,12021,238,311,0,coin,Closed,ask,Friday,13,2023-05-12T13:46:52.136192Z
871,26699,12023,238,312,0,coin,Opened,ask,Friday,13,2023-05-12T13:47:08.691130Z
872,26700,12047,239,312,0,coin,Closed,ask,Friday,13,2023-05-12T13:49:48.422602Z
873,26699,12048,239,313,0,coin,Opened,ask,Friday,13,2023-05-12T13:49:54.375399Z
874,26698,12049,239,314,0,coin,Opened,ask,Friday,13,2023-05-12T13:50:04.743988Z
875,26700,12050,240,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:10.793328Z
876,26740,12051,241,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:19.254166Z
877,26750,12052,242,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:24.883303Z
878,26992,12053,243,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:30.187724Z
879,26994,12054,244,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:35.384163Z
880,26995,12055,245,314,0,coin,Closed,ask,Friday,13,2023-05-12T13:50:41.186685Z
881,26994,12059,245,315,0,coin,Opened,ask,Friday,13,2023-05-12T13:51:12.516144Z
882,26995,12066,246,315,0,coin,Closed,ask,Friday,13,2023-05-12T13:52:01.031071Z
883,26996,12084,247,315,0,coin,Closed,ask,Friday,13,2023-05-12T13:53:54.015222Z
884,26700,12090,247,315,0,coin,Start,ask,Friday,13,2023-05-12T13:58:13.447189Z
885,26699,12091,247,316,0,coin,Opened,ask,Friday,13,2023-05-12T13:58:26.837462Z
